date,produit_id,quantite_vendue,prix_unitaire,montant_total
2023-07-30,23,4,555.48,2221.92
2023-07-30,95,6,368.97,2213.82
2023-07-30,96,1,669.79,669.79
2023-07-30,13,3,884.87,2654.61
2023-07-30,103,8,276.11,2208.88
2023-07-30,38,5,274.3,1371.5
2023-07-30,48,1,576.19,576.19
2023-07-30,2,7,318.39,2228.73
2023-07-30,7,1,951.34,951.34
2023-07-30,71,2,370.69,741.38
2023-07-30,67,6,46.54,279.24
2023-07-30,16,5,399.38,1996.9
2023-07-30,75,9,832.48,7492.32
2023-07-30,91,5,223.18,1115.9
2023-07-30,35,9,166.24,1496.16
2023-07-30,10,3,690.97,2072.91
2023-07-30,39,9,694.49,6250.41
2023-07-30,37,1,56.42,56.42
2023-07-30,27,4,306.44,1225.76
2023-07-30,65,7,239.82,1678.74
2023-07-30,92,6,969.22,5815.32
2023-07-30,36,2,683.51,1367.02
2023-07-30,45,9,870.52,7834.68
2023-07-30,21,5,524.23,2621.15
2023-07-30,4,7,469.94,3289.58
2023-07-30,96,1,669.79,669.79
2023-07-30,5,2,226.95,453.9
2023-07-30,80,9,952.98,8576.82
2023-07-30,93,7,641.75,4492.25
2023-07-30,4,3,469.94,1409.82
2023-07-30,73,10,66.64,666.4
2023-07-30,95,8,368.97,2951.76
2023-07-30,85,2,249.75,499.5
2023-07-30,23,9,555.48,4999.32
2023-07-30,103,5,276.11,1380.5500000000002
2023-07-30,58,2,438.19,876.38
2023-07-30,68,7,733.32,5133.240000000001
2023-07-30,96,10,669.79,6697.9
2023-07-30,50,9,891.34,8022.06
2023-07-30,27,3,306.44,919.3199999999999
2023-07-30,91,4,223.18,892.72
2023-07-30,49,1,128.86,128.86
2023-07-30,21,1,524.23,524.23
2023-07-30,8,1,694.39,694.39
2023-07-30,88,7,824.19,5769.33
2023-07-30,16,5,399.38,1996.9
2023-07-30,100,9,174.71,1572.39
2023-07-30,30,5,989.05,4945.25
2023-07-30,81,9,860.02,7740.18
2023-07-30,90,8,129.01,1032.08
2023-07-30,89,1,789.29,789.29
2023-07-30,47,10,353.48,3534.8
2023-07-30,54,7,13.01,91.07
2023-07-30,75,1,832.48,832.48
2023-07-30,59,8,152.23,1217.84
2023-07-30,83,7,748.88,5242.16
2023-07-30,40,2,679.48,1358.96
2023-07-30,24,5,847.41,4237.05
2023-07-30,53,3,97.21,291.63
2023-07-30,12,6,313.23,1879.38
2023-07-30,97,9,741.22,6670.9800000000005
2023-07-30,47,4,353.48,1413.92
2023-07-30,65,1,239.82,239.82
2023-07-30,81,3,860.02,2580.06
2023-07-30,64,7,719.57,5036.990000000001
2023-07-30,68,8,733.32,5866.56
2023-07-30,24,4,847.41,3389.64
2023-07-30,8,9,694.39,6249.51
2023-07-30,19,4,622.88,2491.52
2023-07-30,43,4,201.16,804.64
2023-07-30,101,3,800.82,2402.46
2023-07-30,80,4,952.98,3811.92
2023-07-30,69,4,616.83,2467.32
2023-07-30,39,5,694.49,3472.45
2023-07-30,86,10,560.99,5609.9
2023-07-30,87,10,128.29,1282.8999999999999
2023-07-30,20,8,293.45,2347.6
2023-07-30,28,8,416.0,3328.0
2023-07-30,32,7,729.52,5106.639999999999
2023-07-30,45,10,870.52,8705.2
2023-07-30,7,3,951.34,2854.02
2023-07-30,74,5,565.28,2826.3999999999996
2023-07-30,46,7,566.65,3966.5499999999997
2023-07-30,95,4,368.97,1475.88
2023-07-30,85,4,249.75,999.0
2023-07-30,57,2,559.52,1119.04
2023-07-30,92,4,969.22,3876.88
2023-07-30,23,5,555.48,2777.4
2023-07-30,65,2,239.82,479.64
2023-07-30,94,7,434.39,3040.73
2023-07-30,89,3,789.29,2367.87
2023-07-30,95,8,368.97,2951.76
2023-07-30,39,2,694.49,1388.98
2023-07-30,27,7,306.44,2145.08
2023-07-30,56,8,283.81,2270.48
2023-07-30,9,3,325.17,975.51
2023-07-30,41,3,195.34,586.02
2023-07-30,11,2,480.35,960.7
2023-07-30,61,7,813.34,5693.38
2023-07-30,40,5,679.48,3397.4
2023-07-30,99,4,934.2,3736.8
2023-07-30,96,4,669.79,2679.16
2023-07-30,37,5,56.42,282.1
2023-07-30,31,9,893.41,8040.69
2023-07-30,56,10,283.81,2838.1
2023-07-30,62,1,978.15,978.15
2023-07-30,13,7,884.87,6194.09
2023-07-30,70,2,820.08,1640.16
2023-07-30,14,3,401.77,1205.31
2023-07-30,75,10,832.48,8324.8
2023-07-30,64,1,719.57,719.57
2023-07-30,78,5,793.14,3965.7
2023-07-30,6,4,832.16,3328.64
2023-07-30,66,7,421.3,2949.1
2023-07-30,16,5,399.38,1996.9
2023-07-30,77,1,500.37,500.37
2023-07-30,46,10,566.65,5666.5
2023-07-30,12,4,313.23,1252.92
2023-07-30,56,5,283.81,1419.05
2023-07-30,99,7,934.2,6539.400000000001
2023-07-30,94,8,434.39,3475.12
2023-07-30,7,3,951.34,2854.02
2023-07-30,67,8,46.54,372.32
2023-07-30,40,3,679.48,2038.44
2023-07-30,71,7,370.69,2594.83
2023-07-30,18,10,604.72,6047.200000000001
2023-07-30,86,10,560.99,5609.9
2023-07-30,55,5,520.75,2603.75
2023-07-30,16,4,399.38,1597.52
2023-07-30,29,1,356.09,356.09
2023-07-30,20,9,293.45,2641.0499999999997
2023-07-30,1,9,620.21,5581.89
2023-07-30,91,7,223.18,1562.26
2023-07-30,19,10,622.88,6228.8
2023-07-30,6,9,832.16,7489.44
2023-07-30,7,8,951.34,7610.72
2023-07-30,34,10,96.63,966.3
2023-07-30,21,7,524.23,3669.61
2023-07-30,75,1,832.48,832.48
2023-07-30,5,5,226.95,1134.75
2023-07-30,92,1,969.22,969.22
2023-07-30,40,2,679.48,1358.96
2023-07-30,90,9,129.01,1161.09
2023-07-30,101,10,800.82,8008.200000000001
2023-07-30,11,1,480.35,480.35
2023-07-30,35,6,166.24,997.44
2023-07-30,69,9,616.83,5551.47
2023-07-30,88,4,824.19,3296.76
2023-07-30,102,7,436.37,3054.59
2023-07-30,36,3,683.51,2050.5299999999997
2023-07-30,13,9,884.87,7963.83
2023-07-30,71,4,370.69,1482.76
2023-07-30,22,2,168.85,337.7
2023-07-30,79,3,842.18,2526.54
2023-07-30,27,4,306.44,1225.76
2023-07-30,61,9,813.34,7320.06
2023-07-30,58,5,438.19,2190.95
2023-07-30,53,5,97.21,486.04999999999995
2023-07-30,16,9,399.38,3594.42
2023-07-30,22,1,168.85,168.85
2023-07-30,29,6,356.09,2136.54
2023-07-30,17,10,290.58,2905.7999999999997
2023-07-30,102,4,436.37,1745.48
2023-07-30,95,6,368.97,2213.82
2023-07-30,80,10,952.98,9529.8
2023-07-30,37,3,56.42,169.26
2023-07-30,47,7,353.48,2474.36
2023-07-30,82,10,384.86,3848.6000000000004
2023-07-30,32,6,729.52,4377.12
2023-07-30,50,6,891.34,5348.04
2023-07-30,54,5,13.01,65.05
2023-07-30,92,10,969.22,9692.2
2023-07-30,27,1,306.44,306.44
2023-07-30,38,4,274.3,1097.2
2023-07-30,2,5,318.39,1591.9499999999998
2023-07-30,69,5,616.83,3084.15
2023-07-30,76,6,890.23,5341.38
2023-07-30,11,1,480.35,480.35
2023-07-30,72,5,547.54,2737.7
2023-07-30,101,3,800.82,2402.46
2023-07-30,96,6,669.79,4018.74
2023-07-30,8,5,694.39,3471.95
2023-07-30,97,7,741.22,5188.54
2023-07-30,49,10,128.86,1288.6000000000001
2023-07-30,73,6,66.64,399.84000000000003
2023-07-30,62,7,978.15,6847.05
2023-07-30,84,5,446.93,2234.65
2023-07-30,100,9,174.71,1572.39
2023-07-30,65,10,239.82,2398.2
2023-07-30,77,7,500.37,3502.59
2023-07-30,20,8,293.45,2347.6
2023-07-30,57,3,559.52,1678.56
2023-07-30,47,6,353.48,2120.88
2023-07-30,26,7,676.77,4737.389999999999
2023-07-30,73,3,66.64,199.92000000000002
2023-07-30,84,2,446.93,893.86
2023-07-30,13,8,884.87,7078.96
2023-07-30,89,4,789.29,3157.16
2023-07-30,17,3,290.58,871.74
2023-07-30,37,7,56.42,394.94
2023-07-30,71,3,370.69,1112.07
2023-07-30,101,9,800.82,7207.38
2023-07-30,14,6,401.77,2410.62
2023-07-30,34,5,96.63,483.15
2023-07-30,63,5,169.79,848.9499999999999
2023-07-30,31,2,893.41,1786.82
2023-07-30,55,1,520.75,520.75
2023-07-30,31,5,893.41,4467.05
2023-07-30,49,5,128.86,644.3000000000001
2023-07-30,66,4,421.3,1685.2
2023-07-30,24,10,847.41,8474.1
2023-07-30,63,10,169.79,1697.8999999999999
2023-07-30,30,4,989.05,3956.2
2023-07-30,48,9,576.19,5185.710000000001
2023-07-30,36,9,683.51,6151.59
2023-07-30,84,3,446.93,1340.79
2023-07-30,21,7,524.23,3669.61
2023-07-30,66,6,421.3,2527.8
2023-07-30,15,3,898.16,2694.48
2023-07-30,18,4,604.72,2418.88
2023-07-30,51,8,750.63,6005.04
2023-07-30,71,10,370.69,3706.9
2023-07-30,49,9,128.86,1159.7400000000002
2023-07-30,77,10,500.37,5003.7
2023-07-30,76,5,890.23,4451.15
2023-07-30,39,5,694.49,3472.45
2023-07-30,100,3,174.71,524.13
2023-07-30,78,5,793.14,3965.7
2023-07-30,101,4,800.82,3203.28
2023-07-30,45,2,870.52,1741.04
2023-07-30,54,5,13.01,65.05
2023-07-30,85,8,249.75,1998.0
2023-07-30,29,10,356.09,3560.8999999999996
2023-07-30,1,9,620.21,5581.89
2023-07-30,95,6,368.97,2213.82
2023-07-30,86,1,560.99,560.99
2023-07-30,89,8,789.29,6314.32
2023-07-30,68,10,733.32,7333.200000000001
2023-07-30,41,6,195.34,1172.04
2023-07-30,5,9,226.95,2042.55
2023-07-30,74,1,565.28,565.28
2023-07-30,88,10,824.19,8241.900000000001
2023-07-30,33,3,264.73,794.19
2023-07-30,83,2,748.88,1497.76
2023-07-30,62,1,978.15,978.15
2023-07-30,52,6,273.99,1643.94
2023-07-30,58,9,438.19,3943.71
2023-07-30,82,4,384.86,1539.44
2023-07-30,16,3,399.38,1198.1399999999999
2023-07-30,51,10,750.63,7506.3
2023-07-30,13,9,884.87,7963.83
2023-07-30,77,5,500.37,2501.85
2023-07-30,87,2,128.29,256.58
2023-07-30,1,9,620.21,5581.89
2023-07-30,7,6,951.34,5708.04
2023-07-30,71,10,370.69,3706.9
2023-07-30,39,8,694.49,5555.92
2023-07-30,22,3,168.85,506.54999999999995
2023-07-30,34,1,96.63,96.63
2023-07-30,96,7,669.79,4688.53
2023-07-30,38,6,274.3,1645.8000000000002
2023-07-30,14,2,401.77,803.54
2023-07-30,24,1,847.41,847.41
2023-07-30,42,7,514.3,3600.0999999999995
2023-07-30,83,3,748.88,2246.64
2023-07-30,65,1,239.82,239.82
2023-07-30,56,5,283.81,1419.05
2023-07-30,88,4,824.19,3296.76
2023-07-30,52,10,273.99,2739.9
2023-07-30,8,1,694.39,694.39
2023-07-30,19,4,622.88,2491.52
2023-07-30,61,7,813.34,5693.38
2023-07-30,68,2,733.32,1466.64
2023-07-30,35,7,166.24,1163.68
2023-07-30,67,2,46.54,93.08
2023-07-30,59,4,152.23,608.92
2023-07-30,62,9,978.15,8803.35
2023-07-30,56,1,283.81,283.81
2023-07-30,26,1,676.77,676.77
2023-07-30,54,1,13.01,13.01
2023-07-30,11,5,480.35,2401.75
2023-07-30,80,10,952.98,9529.8
2023-07-30,21,2,524.23,1048.46
2023-07-30,24,4,847.41,3389.64
2023-07-30,82,7,384.86,2694.02
2023-07-30,99,10,934.2,9342.0
2023-07-30,14,3,401.77,1205.31
2023-07-30,89,1,789.29,789.29
2023-07-30,64,5,719.57,3597.8500000000004
2023-07-30,37,9,56.42,507.78000000000003
2023-07-30,12,3,313.23,939.69
2023-07-30,30,3,989.05,2967.1499999999996
2023-07-30,23,3,555.48,1666.44
2023-07-30,10,2,690.97,1381.94
2023-07-30,101,9,800.82,7207.38
2023-07-30,1,9,620.21,5581.89
2023-07-30,87,4,128.29,513.16
2023-07-30,52,8,273.99,2191.92
2023-07-30,86,5,560.99,2804.95
2023-07-30,65,3,239.82,719.46
2023-07-30,26,4,676.77,2707.08
2023-07-30,96,10,669.79,6697.9
2023-07-30,98,9,149.07,1341.6299999999999
2023-07-30,91,5,223.18,1115.9
2023-07-30,19,5,622.88,3114.4
2023-07-30,66,9,421.3,3791.7000000000003
2023-07-30,61,2,813.34,1626.68
2023-07-30,82,2,384.86,769.72
2023-07-30,59,2,152.23,304.46
2023-07-30,13,1,884.87,884.87
2023-07-30,18,4,604.72,2418.88
2023-07-30,11,4,480.35,1921.4
2023-07-30,77,2,500.37,1000.74
2023-07-30,67,4,46.54,186.16
2023-07-30,3,1,201.96,201.96
2023-07-30,57,10,559.52,5595.2
2023-07-30,74,7,565.28,3956.96
2023-07-30,37,4,56.42,225.68
2023-07-30,40,3,679.48,2038.44
2023-07-30,71,4,370.69,1482.76
2023-07-30,62,2,978.15,1956.3
2023-07-30,41,6,195.34,1172.04
2023-07-30,81,8,860.02,6880.16
2023-07-30,99,3,934.2,2802.6000000000004
2023-07-30,7,10,951.34,9513.4
2023-07-30,17,2,290.58,581.16
2023-07-30,35,8,166.24,1329.92
2023-07-30,68,4,733.32,2933.28
2023-07-30,37,2,56.42,112.84
2023-07-30,98,3,149.07,447.21
2023-07-30,96,7,669.79,4688.53
2023-07-30,25,7,751.81,5262.67
2023-07-30,71,4,370.69,1482.76
2023-07-30,40,7,679.48,4756.360000000001
2023-07-30,41,5,195.34,976.7
2023-07-30,57,8,559.52,4476.16
2023-07-30,38,5,274.3,1371.5
2023-07-30,96,7,669.79,4688.53
2023-07-30,49,5,128.86,644.3000000000001
2023-07-30,102,4,436.37,1745.48
2023-07-30,104,10,748.03,7480.299999999999
2023-07-30,101,6,800.82,4804.92
2023-07-30,60,6,491.01,2946.06
2023-07-30,6,7,832.16,5825.12
2023-07-30,90,7,129.01,903.0699999999999
2023-07-30,47,4,353.48,1413.92
2023-07-30,71,6,370.69,2224.14
2023-07-30,65,10,239.82,2398.2
2023-07-30,43,6,201.16,1206.96
2023-07-30,18,9,604.72,5442.4800000000005
2023-07-30,92,7,969.22,6784.54
2023-07-30,29,4,356.09,1424.36
2023-07-30,72,9,547.54,4927.86
2023-07-30,58,2,438.19,876.38
2023-07-30,80,8,952.98,7623.84
2023-07-30,64,2,719.57,1439.14
2023-07-30,4,1,469.94,469.94
2023-07-30,17,8,290.58,2324.64
2023-07-30,95,8,368.97,2951.76
2023-07-30,89,3,789.29,2367.87
2023-07-30,62,9,978.15,8803.35
2023-07-30,98,9,149.07,1341.6299999999999
2023-07-30,7,3,951.34,2854.02
2023-07-30,27,3,306.44,919.3199999999999
2023-07-30,24,3,847.41,2542.23
2023-07-30,16,7,399.38,2795.66
2023-07-30,23,3,555.48,1666.44
2023-07-30,88,3,824.19,2472.57
2023-07-30,76,8,890.23,7121.84
2023-07-30,94,9,434.39,3909.5099999999998
2023-07-30,68,5,733.32,3666.6000000000004
2023-07-30,4,8,469.94,3759.52
2023-07-30,42,1,514.3,514.3
2023-07-30,105,3,982.1,2946.3
2023-07-30,8,7,694.39,4860.73
2023-07-30,82,10,384.86,3848.6000000000004
2023-07-30,17,8,290.58,2324.64
2023-07-30,62,2,978.15,1956.3
2023-07-30,10,2,690.97,1381.94
2023-07-30,72,9,547.54,4927.86
2023-07-30,33,7,264.73,1853.1100000000001
2023-07-30,71,9,370.69,3336.21
2023-07-30,26,2,676.77,1353.54
2023-07-30,103,9,276.11,2484.9900000000002
2023-07-30,75,8,832.48,6659.84
2023-07-30,21,2,524.23,1048.46
2023-07-30,59,2,152.23,304.46
2023-07-30,98,7,149.07,1043.49
2023-07-30,25,3,751.81,2255.43
2023-07-30,54,8,13.01,104.08
2023-07-30,61,1,813.34,813.34
2023-07-30,41,9,195.34,1758.06
2023-07-30,3,9,201.96,1817.64
2023-07-30,74,9,565.28,5087.5199999999995
2023-07-30,50,3,891.34,2674.02
2023-07-30,77,10,500.37,5003.7
2023-07-30,6,4,832.16,3328.64
2023-07-30,43,7,201.16,1408.12
2023-07-30,58,5,438.19,2190.95
2023-07-30,89,2,789.29,1578.58
2023-07-30,65,4,239.82,959.28
2023-07-30,97,4,741.22,2964.88
2023-07-30,20,5,293.45,1467.25
2023-07-30,81,10,860.02,8600.2
2023-07-30,65,10,239.82,2398.2
2023-07-30,62,9,978.15,8803.35
2023-07-30,6,7,832.16,5825.12
2023-07-30,7,2,951.34,1902.68
2023-07-30,73,2,66.64,133.28
2023-07-30,93,6,641.75,3850.5
2023-07-30,59,6,152.23,913.3799999999999
2023-07-30,82,4,384.86,1539.44
2023-07-30,19,6,622.88,3737.2799999999997
2023-07-30,71,8,370.69,2965.52
2023-07-30,66,4,421.3,1685.2
2023-07-30,15,1,898.16,898.16
2023-07-30,68,9,733.32,6599.88
2023-07-30,14,10,401.77,4017.7
2023-07-30,76,2,890.23,1780.46
2023-07-30,100,7,174.71,1222.97
2023-07-30,58,2,438.19,876.38
2023-07-30,70,2,820.08,1640.16
2023-07-30,63,8,169.79,1358.32
2023-07-30,22,8,168.85,1350.8
2023-07-30,26,2,676.77,1353.54
2023-07-30,52,7,273.99,1917.93
2023-07-30,69,10,616.83,6168.3
2023-07-30,73,4,66.64,266.56
2023-07-30,5,6,226.95,1361.6999999999998
2023-07-30,87,3,128.29,384.87
2023-07-30,27,4,306.44,1225.76
2023-07-30,2,4,318.39,1273.56
2023-07-30,1,2,620.21,1240.42
2023-07-30,64,8,719.57,5756.56
2023-07-30,47,3,353.48,1060.44
2023-07-30,25,1,751.81,751.81
2023-07-30,17,5,290.58,1452.8999999999999
2023-07-30,48,9,576.19,5185.710000000001
2023-07-30,7,9,951.34,8562.06
2023-07-30,53,2,97.21,194.42
2023-07-30,75,1,832.48,832.48
2023-07-30,18,9,604.72,5442.4800000000005
2023-07-30,56,5,283.81,1419.05
2023-07-30,98,10,149.07,1490.6999999999998
2023-07-30,12,2,313.23,626.46
2023-07-30,92,8,969.22,7753.76
2023-07-30,7,4,951.34,3805.36
2023-07-30,24,10,847.41,8474.1
2023-07-30,49,7,128.86,902.0200000000001
2023-07-30,84,8,446.93,3575.44
2023-07-30,32,10,729.52,7295.2
2023-07-30,18,9,604.72,5442.4800000000005
2023-07-30,1,7,620.21,4341.47
2023-07-30,55,1,520.75,520.75
2023-07-30,86,4,560.99,2243.96
2023-07-30,40,4,679.48,2717.92
2023-07-30,88,1,824.19,824.19
2023-07-30,41,2,195.34,390.68
2023-07-30,6,7,832.16,5825.12
2023-07-30,45,9,870.52,7834.68
2023-07-30,66,1,421.3,421.3
2023-07-30,28,8,416.0,3328.0
2023-07-30,96,3,669.79,2009.37
2023-07-30,53,10,97.21,972.0999999999999
2023-07-30,77,2,500.37,1000.74
2023-07-30,69,8,616.83,4934.64
2023-07-30,42,6,514.3,3085.7999999999997
2023-07-30,50,8,891.34,7130.72
2023-07-30,38,3,274.3,822.9000000000001
2023-07-30,98,10,149.07,1490.6999999999998
2023-07-30,101,6,800.82,4804.92
2023-07-30,48,5,576.19,2880.9500000000003
2023-07-30,31,1,893.41,893.41
2023-07-30,60,1,491.01,491.01
2023-07-30,14,3,401.77,1205.31
2023-07-30,23,10,555.48,5554.8
2023-07-30,39,1,694.49,694.49
2023-07-30,73,10,66.64,666.4
2023-07-30,5,3,226.95,680.8499999999999
2023-07-30,36,5,683.51,3417.55
2023-07-30,35,10,166.24,1662.4
2023-07-30,77,9,500.37,4503.33
2023-07-30,7,4,951.34,3805.36
2023-07-30,15,5,898.16,4490.8
2023-07-30,103,6,276.11,1656.66
2023-07-30,80,8,952.98,7623.84
2023-07-30,8,4,694.39,2777.56
2023-07-30,54,10,13.01,130.1
2023-07-30,28,5,416.0,2080.0
2023-07-30,82,2,384.86,769.72
2023-07-30,33,6,264.73,1588.38
2023-07-30,6,1,832.16,832.16
2023-07-30,32,1,729.52,729.52
2023-07-30,102,6,436.37,2618.2200000000003
2023-07-30,52,8,273.99,2191.92
2023-07-30,24,4,847.41,3389.64
2023-07-30,46,1,566.65,566.65
2023-07-30,81,7,860.02,6020.139999999999
2023-07-30,37,7,56.42,394.94
2023-07-30,84,10,446.93,4469.3
2023-07-30,64,9,719.57,6476.13
2023-07-30,70,7,820.08,5740.56
2023-07-30,62,2,978.15,1956.3
2023-07-30,18,8,604.72,4837.76
2023-07-30,75,5,832.48,4162.4
2023-07-30,59,4,152.23,608.92
2023-07-30,89,5,789.29,3946.45
2023-07-30,52,5,273.99,1369.95
2023-07-30,42,3,514.3,1542.8999999999999
2023-07-30,3,1,201.96,201.96
2023-07-30,27,6,306.44,1838.6399999999999
2023-07-30,54,2,13.01,26.02
2023-07-30,105,5,982.1,4910.5
2023-07-30,55,2,520.75,1041.5
2023-07-30,76,10,890.23,8902.3
2023-07-30,20,6,293.45,1760.6999999999998
2023-07-30,16,3,399.38,1198.1399999999999
2023-07-30,74,5,565.28,2826.3999999999996
2023-07-30,76,8,890.23,7121.84
2023-07-30,46,4,566.65,2266.6
2023-07-30,68,5,733.32,3666.6000000000004
2023-07-30,75,7,832.48,5827.360000000001
2023-07-30,24,10,847.41,8474.1
2023-07-30,66,2,421.3,842.6
2023-07-30,64,2,719.57,1439.14
2023-07-30,85,4,249.75,999.0
2023-07-30,4,6,469.94,2819.64
2023-07-30,62,5,978.15,4890.75
2023-07-30,52,4,273.99,1095.96
2023-07-30,65,9,239.82,2158.38
2023-07-30,67,7,46.54,325.78
2023-07-30,47,1,353.48,353.48
2023-07-30,40,10,679.48,6794.8
2023-07-30,44,1,236.52,236.52
2023-07-30,30,4,989.05,3956.2
2023-07-30,87,2,128.29,256.58
2023-07-30,11,4,480.35,1921.4
2023-07-30,44,10,236.52,2365.2000000000003
2023-07-30,76,5,890.23,4451.15
2023-07-30,56,4,283.81,1135.24
2023-07-30,100,6,174.71,1048.26
2023-07-30,20,5,293.45,1467.25
2023-07-30,40,2,679.48,1358.96
2023-07-30,13,7,884.87,6194.09
2023-07-30,25,8,751.81,6014.48
2023-07-30,62,2,978.15,1956.3
2023-07-30,32,8,729.52,5836.16
2023-07-30,35,3,166.24,498.72
2023-07-30,88,10,824.19,8241.900000000001
2023-07-30,66,2,421.3,842.6
2023-07-30,69,7,616.83,4317.81
2023-07-30,19,8,622.88,4983.04
2023-07-30,10,10,690.97,6909.700000000001
2023-07-30,21,8,524.23,4193.84
2023-07-30,63,8,169.79,1358.32
2023-07-30,59,6,152.23,913.3799999999999
2023-07-30,91,7,223.18,1562.26
2023-07-30,22,2,168.85,337.7
2023-07-30,7,1,951.34,951.34
2023-07-30,85,8,249.75,1998.0
2023-07-30,92,7,969.22,6784.54
2023-07-30,75,1,832.48,832.48
2023-07-30,84,5,446.93,2234.65
2023-07-30,19,8,622.88,4983.04
2023-07-30,10,6,690.97,4145.82
2023-07-30,34,10,96.63,966.3
2023-07-30,94,9,434.39,3909.5099999999998
2023-07-30,56,9,283.81,2554.29
2023-07-30,103,10,276.11,2761.1000000000004
2023-07-30,98,9,149.07,1341.6299999999999
2023-07-30,86,9,560.99,5048.91
2023-07-30,27,2,306.44,612.88
2023-07-30,40,10,679.48,6794.8
2023-07-30,76,10,890.23,8902.3
2023-07-30,6,4,832.16,3328.64
2023-07-30,26,9,676.77,6090.93
2023-07-30,71,9,370.69,3336.21
2023-07-30,63,5,169.79,848.9499999999999
2023-07-30,1,2,620.21,1240.42
2023-07-30,52,9,273.99,2465.91
2023-07-30,67,3,46.54,139.62
2023-07-30,63,3,169.79,509.37
2023-07-30,62,9,978.15,8803.35
2023-07-30,33,7,264.73,1853.1100000000001
2023-07-30,76,8,890.23,7121.84
2023-07-30,29,2,356.09,712.18
2023-07-30,93,1,641.75,641.75
2023-07-30,102,1,436.37,436.37
2023-07-30,9,7,325.17,2276.19
2023-07-30,49,5,128.86,644.3000000000001
2023-07-30,46,7,566.65,3966.5499999999997
2023-07-30,92,1,969.22,969.22
2023-07-30,34,8,96.63,773.04
2023-07-30,64,2,719.57,1439.14
2023-07-30,69,9,616.83,5551.47
2023-07-30,84,4,446.93,1787.72
2023-07-30,73,6,66.64,399.84000000000003
2023-07-30,7,6,951.34,5708.04
2023-07-30,96,8,669.79,5358.32
2023-07-30,3,9,201.96,1817.64
2023-07-30,8,3,694.39,2083.17
2023-07-30,21,4,524.23,2096.92
2023-07-30,80,5,952.98,4764.9
2023-07-30,1,4,620.21,2480.84
2023-07-30,11,1,480.35,480.35
2023-07-30,77,2,500.37,1000.74
2023-07-30,25,2,751.81,1503.62
2023-07-30,43,2,201.16,402.32
2023-07-30,2,10,318.39,3183.8999999999996
2023-07-30,1,2,620.21,1240.42
2023-07-30,63,5,169.79,848.9499999999999
2023-07-30,98,3,149.07,447.21
2023-07-30,101,4,800.82,3203.28
2023-07-30,85,9,249.75,2247.75
2023-07-30,83,8,748.88,5991.04
2023-07-30,61,2,813.34,1626.68
2023-07-30,43,4,201.16,804.64
2023-07-30,59,1,152.23,152.23
2023-07-30,41,8,195.34,1562.72
2023-07-30,39,10,694.49,6944.9
2023-07-30,18,2,604.72,1209.44
2023-07-30,23,10,555.48,5554.8
2023-07-30,15,2,898.16,1796.32
2023-07-30,41,8,195.34,1562.72
2023-07-30,39,2,694.49,1388.98
2023-07-30,24,1,847.41,847.41
2023-07-30,25,9,751.81,6766.289999999999
2023-07-30,71,5,370.69,1853.45
2023-07-30,21,6,524.23,3145.38
2023-07-30,90,1,129.01,129.01
2023-07-30,36,4,683.51,2734.04
2023-07-30,32,9,729.52,6565.68
2023-07-30,52,1,273.99,273.99
2023-07-30,60,1,491.01,491.01
2023-07-30,61,2,813.34,1626.68
2023-07-30,43,3,201.16,603.48
2023-07-30,68,6,733.32,4399.92
2023-07-30,5,2,226.95,453.9
2023-07-30,51,10,750.63,7506.3
2023-07-30,74,6,565.28,3391.68
2023-07-30,33,10,264.73,2647.3
2023-07-30,45,3,870.52,2611.56
2023-07-30,77,6,500.37,3002.2200000000003
2023-07-30,24,7,847.41,5931.87
2023-07-30,78,3,793.14,2379.42
2023-07-30,82,1,384.86,384.86
2023-07-30,25,10,751.81,7518.099999999999
2023-07-30,29,10,356.09,3560.8999999999996
2023-07-30,94,7,434.39,3040.73
2023-07-30,83,6,748.88,4493.28
2023-07-30,18,6,604.72,3628.32
2023-07-30,37,3,56.42,169.26
2023-07-30,76,2,890.23,1780.46
2023-07-30,79,7,842.18,5895.259999999999
2023-07-30,100,2,174.71,349.42
2023-07-30,70,4,820.08,3280.32
2023-07-30,28,9,416.0,3744.0
2023-07-30,103,6,276.11,1656.66
2023-07-30,89,8,789.29,6314.32
2023-07-30,11,5,480.35,2401.75
2023-07-30,30,6,989.05,5934.299999999999
2023-07-30,62,4,978.15,3912.6
2023-07-30,40,4,679.48,2717.92
2023-07-30,70,10,820.08,8200.800000000001
2023-07-30,64,2,719.57,1439.14
2023-07-30,92,4,969.22,3876.88
2023-07-30,63,2,169.79,339.58
2023-07-30,76,3,890.23,2670.69
2023-07-30,95,5,368.97,1844.8500000000001
2023-07-30,29,1,356.09,356.09
2023-07-30,12,5,313.23,1566.15
2023-07-30,67,10,46.54,465.4
2023-07-30,25,4,751.81,3007.24
2023-07-30,85,2,249.75,499.5
2023-07-30,50,2,891.34,1782.68
2023-07-30,17,8,290.58,2324.64
2023-07-30,21,2,524.23,1048.46
2023-07-30,19,7,622.88,4360.16
2023-07-30,41,8,195.34,1562.72
2023-07-30,42,8,514.3,4114.4
2023-07-30,58,10,438.19,4381.9
2023-07-30,5,1,226.95,226.95
2023-07-30,15,10,898.16,8981.6
2023-07-30,56,3,283.81,851.4300000000001
2023-07-30,28,2,416.0,832.0
2023-07-30,49,2,128.86,257.72
2023-07-30,4,9,469.94,4229.46
2023-07-30,84,2,446.93,893.86
